 Force constants in Cartesian coordinates: 
     11 -0.558793D-03 -0.807688D-04  0.366418D-02  0.745178D-04 -0.801856D-02
     12 -0.129908D-01  0.136143D-01 -0.379138D-03  0.998497D-02  0.138224D+00
     13 -0.126336D+00  0.105675D-02 -0.397003D-03 -0.215486D-03  0.150537D-02
     14  0.165581D-01 -0.164764D-03 -0.808555D-02 -0.137514D-03  0.121878D-03
     15 -0.130388D+00  0.212266D-03 -0.466152D-03  0.117867D-02  0.905263D-03
     16  0.126992D+00  0.149735D-02 -0.149770D-03 -0.878392D-03  0.106489D-02
     17  0.124041D-01  0.219889D-03  0.118609D-01  0.527424D-04 -0.136441D-03
     18 -0.130450D+00 -0.890645D-03  0.487354D-03 -0.484832D-02 -0.227036D-03
     19  0.333387D-03 -0.376331D-04 -0.556693D-04  0.366172D-04 -0.233961D-04
     20  0.206507D-01 -0.377525D-03  0.219444D-03  0.116283D-03  0.386408D-03
     21  0.569438D-02 -0.127442D-03  0.215804D-03  0.317824D-04  0.134869D-03
               11            12            13            14            15 
     11  0.236795D-01
     12 -0.496943D-02  0.137752D+00
     13  0.488288D-03  0.877980D-03  0.277872D+00
     14  0.118559D-01  0.211451D-04 -0.177410D-01  0.287237D-01
     15  0.453714D-03 -0.484987D-02  0.137298D+00 -0.111083D-01  0.137314D+00
     16  0.971392D-04  0.211974D-03 -0.153412D-01 -0.107615D-02  0.134481D-01
     17 -0.809388D-02 -0.143602D-03  0.166212D-02  0.227917D-02 -0.164859D-02
     18 -0.460808D-03  0.117864D-02 -0.134946D-01 -0.120355D-02  0.964090D-02
     19  0.639872D-04 -0.324858D-04  0.126209D-04  0.217208D-02  0.444763D-03
     20  0.208748D-03  0.116983D-03 -0.422092D-03 -0.573838D-02 -0.382179D-03
     21  0.213618D-03  0.320377D-04 -0.157169D-03 -0.439049D-03  0.934462D-04
               16            17            18            19            20 
     16  0.278986D+00
     17  0.946632D-02  0.276560D-01
     18 -0.137777D+00 -0.658608D-02  0.137378D+00
     19 -0.495348D-04 -0.235860D-02 -0.457389D-03  0.147113D-02
     20  0.235601D-03 -0.567761D-02 -0.369279D-03 -0.704145D-04 -0.317491D-02
     21  0.143414D-03 -0.442296D-03  0.941970D-04 -0.331700D-04 -0.206769D-02
               21 
     21  0.116454D-02
--
 Force constants in Cartesian coordinates: 
                1             2             3             4             5 
      1  0.648749D+00
      2 -0.885418D-02  0.116270D+00
      3 -0.279787D-03 -0.120262D-01  0.844265D+00
      4 -0.114197D+00  0.109028D-02  0.478063D-03  0.646817D+00
      5  0.108915D-02 -0.488521D-01  0.295096D-01 -0.922954D-02  0.884302D-01
      6  0.157988D-03  0.922840D-02 -0.549407D+00 -0.108423D-02 -0.548843D-01
      7 -0.271903D+00  0.514136D-03  0.127829D+00  0.438469D-02  0.360970D-03
      8  0.124716D-03 -0.372534D-01  0.940835D-03  0.232741D-03  0.615832D-02
      9  0.123265D+00 -0.407905D-04 -0.131106D+00  0.297808D-01  0.284994D-03
     10 -0.271557D+00  0.727607D-02 -0.127650D+00  0.436762D-02 -0.303808D-03
     11  0.766427D-02 -0.375707D-01  0.521497D-02 -0.172011D-03  0.616818D-02
     12 -0.123121D+00  0.408634D-02 -0.131093D+00 -0.297547D-01  0.127401D-02
     13  0.429009D-02 -0.116470D-03  0.207857D-02 -0.269413D+00  0.158943D-01
     14  0.640209D-04  0.527818D-02 -0.341459D-02  0.159887D-01 -0.344870D-01
     15 -0.298101D-01  0.194224D-02 -0.129925D-01 -0.122557D+00  0.107131D-01
     16  0.429513D-02  0.146210D-03 -0.218252D-02 -0.270428D+00 -0.809353D-02
     17 -0.299000D-04  0.527673D-02 -0.335865D-02 -0.819388D-02 -0.335163D-01
     18  0.298558D-01  0.950585D-03 -0.129967D-01  0.123033D+00  0.667836D-02
     19  0.322673D-03 -0.560549D-04 -0.272553D-03 -0.153142D-02  0.282475D-03
     20 -0.580818D-04 -0.314850D-02 -0.168659D-01  0.283741D-03  0.160987D-01
     21 -0.680294D-04 -0.414053D-02 -0.666998D-02  0.103842D-03  0.642422D-02
                6             7             8             9            10 
      6  0.830926D+00
      7 -0.228208D-02  0.280262D+00
      8 -0.432772D-03 -0.508249D-03  0.234476D-01
      9 -0.130033D-01 -0.138370D+00 -0.365222D-03  0.137770D+00
     10  0.226751D-02 -0.152682D-01  0.702645D-03 -0.136199D-01  0.279905D+00
     11 -0.505121D-03 -0.791167D-04  0.364515D-02  0.731987D-04 -0.801206D-02
     12 -0.130000D-01  0.136147D-01 -0.380537D-03  0.998017D-02  0.138205D+00
     13 -0.126446D+00  0.106169D-02 -0.378987D-03 -0.215350D-03  0.150661D-02
     14  0.157764D-01 -0.163532D-03 -0.813371D-02 -0.144513D-03  0.120898D-03
     15 -0.130456D+00  0.211775D-03 -0.450792D-03  0.117749D-02  0.901383D-03
     16  0.127077D+00  0.149948D-02 -0.123643D-03 -0.875620D-03  0.106915D-02
     17  0.116144D-01  0.222639D-03  0.119197D-01  0.778296D-04 -0.139290D-03
     18 -0.130517D+00 -0.886971D-03  0.481427D-03 -0.484865D-02 -0.226040D-03
     19  0.310312D-03 -0.363217D-04 -0.492233D-04  0.357877D-04 -0.232777D-04
     20  0.192030D-01 -0.346847D-03  0.216316D-03  0.114503D-03  0.355543D-03
     21  0.545654D-02 -0.115863D-03  0.207060D-03  0.302044D-04  0.122973D-03
               11            12            13            14            15 
     11  0.237768D-01
     12 -0.499060D-02  0.137755D+00
     13  0.464064D-03  0.876054D-03  0.277901D+00
     14  0.119154D-01  0.462180D-04 -0.170466D-01  0.285056D-01
     15  0.447833D-03 -0.485017D-02  0.137361D+00 -0.107001D-01  0.137398D+00
     16  0.774558D-04  0.211610D-03 -0.153642D-01 -0.100678D-02  0.134649D-01
     17 -0.814152D-02 -0.150619D-03  0.159485D-02  0.233141D-02 -0.158125D-02
     18 -0.445433D-03  0.117748D-02 -0.135091D-01 -0.113547D-02  0.964487D-02
     19  0.574022D-04 -0.317403D-04  0.171642D-04  0.204331D-02  0.427789D-03
     20  0.206671D-03  0.115190D-03 -0.411145D-03 -0.540991D-02 -0.370958D-03
     21  0.205156D-03  0.304254D-04 -0.145056D-03 -0.427951D-03  0.782607D-04
               16            17            18            19            20 
     16  0.278969D+00
     17  0.876442D-02  0.274836D-01
     18 -0.137827D+00 -0.617077D-02  0.137461D+00
     19 -0.406236D-04 -0.221884D-02 -0.440000D-03  0.129181D-02
     20  0.235865D-03 -0.535370D-02 -0.358705D-03 -0.590750D-04 -0.260959D-02
     21  0.131728D-03 -0.430904D-03  0.789874D-04 -0.295949D-04 -0.183705D-02
               21 
     21  0.995559D-03
--
 Force constants in Cartesian coordinates: 
                1             2             3             4             5 
      1  0.648655D+00
      2 -0.885070D-02  0.116340D+00
      3 -0.286116D-03 -0.124265D-01  0.846975D+00
      4 -0.114222D+00  0.108623D-02  0.459191D-03  0.646673D+00
      5  0.108490D-02 -0.491432D-01  0.283479D-01 -0.919348D-02  0.906447D-01
      6  0.160617D-03  0.941725D-02 -0.552544D+00 -0.104164D-02 -0.523308D-01
      7 -0.271828D+00  0.505313D-03  0.127833D+00  0.437152D-02  0.334519D-03
      8  0.144517D-03 -0.373451D-01  0.911042D-03  0.162627D-03  0.617317D-02
      9  0.123233D+00 -0.101907D-04 -0.131092D+00  0.297930D-01  0.262022D-03
     10 -0.271483D+00  0.727856D-02 -0.127656D+00  0.435755D-02 -0.276567D-03
     11  0.763802D-02 -0.376620D-01  0.518506D-02 -0.101127D-03  0.618036D-02
     12 -0.123088D+00  0.411668D-02 -0.131078D+00 -0.297677D-01  0.125180D-02
     13  0.428477D-02 -0.113731D-03  0.212634D-02 -0.269421D+00  0.152876D-01
     14  0.116405D-03  0.536417D-02 -0.315681D-02  0.153264D-01 -0.347312D-01
     15 -0.298190D-01  0.187842D-02 -0.129959D-01 -0.122602D+00  0.102991D-01
     16  0.428807D-02  0.146472D-03 -0.222176D-02 -0.270394D+00 -0.749442D-02
     17 -0.791890D-04  0.536442D-02 -0.309979D-02 -0.753925D-02 -0.338042D-01
     18  0.298627D-01  0.886288D-03 -0.130001D-01  0.123063D+00  0.625661D-02
     19  0.306189D-03 -0.521549D-04 -0.254930D-03 -0.136620D-02  0.257467D-03
     20 -0.539549D-04 -0.291827D-02 -0.157609D-01  0.258559D-03  0.146803D-01
     21 -0.634353D-04 -0.386196D-02 -0.626530D-02  0.957655D-04  0.591344D-02
                6             7             8             9            10 
      6  0.834428D+00
      7 -0.231820D-02  0.280206D+00
      8 -0.380140D-03 -0.505713D-03  0.235375D-01
      9 -0.130119D-01 -0.138353D+00 -0.387410D-03  0.137772D+00
     10  0.230545D-02 -0.152819D-01  0.701100D-03 -0.136203D-01  0.279850D+00
     11 -0.452530D-03 -0.777164D-04  0.362586D-02  0.717353D-04 -0.800885D-02
     12 -0.130086D-01  0.136151D-01 -0.382132D-03  0.997546D-02  0.138186D+00
     13 -0.126548D+00  0.106647D-02 -0.361457D-03 -0.215261D-03  0.150785D-02
     14  0.150349D-01 -0.162597D-03 -0.817856D-02 -0.151402D-03  0.120214D-03
     15 -0.130518D+00  0.211373D-03 -0.435872D-03  0.117640D-02  0.897646D-03
     16  0.127153D+00  0.150157D-02 -0.981221D-04 -0.872699D-03  0.107329D-02
     17  0.108642D-01  0.224990D-03  0.119742D-01  0.102306D-03 -0.141761D-03
     18 -0.130577D+00 -0.883419D-03  0.476024D-03 -0.484907D-02 -0.225150D-03
     19  0.288825D-03 -0.350601D-04 -0.429526D-04  0.350791D-04 -0.231122D-04
     20  0.178471D-01 -0.318795D-03  0.212842D-03  0.112939D-03  0.327299D-03
     21  0.523085D-02 -0.105230D-03  0.198488D-03  0.286913D-04  0.112031D-03
               11            12            13            14            15 
     11  0.238668D-01
     12 -0.501312D-02  0.137757D+00
     13  0.440385D-03  0.873964D-03  0.277927D+00
     14  0.119706D-01  0.706749D-04 -0.163819D-01  0.282954D-01
     15  0.442491D-03 -0.485056D-02  0.137419D+00 -0.103083D-01  0.137475D+00
     16  0.583078D-04  0.211287D-03 -0.153868D-01 -0.940368D-03  0.134808D-01
     17 -0.818586D-02 -0.157520D-03  0.153049D-02  0.238027D-02 -0.151718D-02
     18 -0.430480D-03  0.117643D-02 -0.135228D-01 -0.107065D-02  0.964815D-02
     19  0.509783D-04 -0.311021D-04  0.213750D-04  0.192184D-02  0.411825D-03
     20  0.204173D-03  0.113609D-03 -0.401330D-03 -0.510075D-02 -0.358623D-03
     21  0.196842D-03  0.288757D-04 -0.133637D-03 -0.418378D-03  0.643783D-04
               16            17            18            19            20 
     16  0.278950D+00
     17  0.809172D-02  0.273216D-01
     18 -0.137871D+00 -0.577028D-02  0.137537D+00
     19 -0.323774D-04 -0.208700D-02 -0.423577D-03  0.112918D-02
     20  0.236403D-03 -0.505045D-02 -0.347515D-03 -0.481795D-04 -0.202788D-02
     21  0.120627D-03 -0.421785D-03  0.649002D-04 -0.261202D-04 -0.160665D-02
               21 
     21  0.847604D-03
--
 Force constants in Cartesian coordinates: 
                1             2             3             4             5 
      1  0.648561D+00
      2 -0.884861D-02  0.116391D+00
      3 -0.292564D-03 -0.128267D-01  0.849498D+00
      4 -0.114241D+00  0.108263D-02  0.442172D-03  0.646534D+00
      5  0.108109D-02 -0.494099D-01  0.272933D-01 -0.915969D-02  0.928144D-01
      6  0.163447D-03  0.961626D-02 -0.555464D+00 -0.100032D-02 -0.499191D-01
      7 -0.271757D+00  0.494980D-03  0.127837D+00  0.435861D-02  0.311194D-03
      8  0.161982D-03 -0.374273D-01  0.883096D-03  0.941787D-04  0.618682D-02
      9  0.123203D+00  0.208376D-04 -0.131078D+00  0.298042D-01  0.239770D-03
     10 -0.271413D+00  0.728394D-02 -0.127660D+00  0.434756D-02 -0.252488D-03
     11  0.761549D-02 -0.377440D-01  0.515742D-02 -0.319534D-04  0.619146D-02
     12 -0.123057D+00  0.414791D-02 -0.131065D+00 -0.297797D-01  0.123040D-02
     13  0.427920D-02 -0.111638D-03  0.217047D-02 -0.269425D+00  0.147090D-01
     14  0.166408D-03  0.544523D-02 -0.291473D-02  0.146918D-01 -0.349601D-01
     15 -0.298274D-01  0.181757D-02 -0.129988D-01 -0.122643D+00  0.989987D-02
     16  0.428087D-02  0.147213D-03 -0.225797D-02 -0.270356D+00 -0.692219D-02
     17 -0.126254D-03  0.544703D-02 -0.285688D-02 -0.691113D-02 -0.340768D-01
     18  0.298692D-01  0.824862D-03 -0.130029D-01  0.123089D+00  0.584893D-02
     19  0.290972D-03 -0.485179D-04 -0.238595D-03 -0.121694D-02  0.233047D-03
     20 -0.501092D-04 -0.270238D-02 -0.147355D-01  0.234133D-03  0.132541D-01
     21 -0.591362D-04 -0.360074D-02 -0.589004D-02  0.878689D-04  0.540680D-02
                6             7             8             9            10 
      6  0.837700D+00
      7 -0.235107D-02  0.280153D+00
      8 -0.328594D-03 -0.501441D-03  0.236206D-01
      9 -0.130200D-01 -0.138336D+00 -0.410362D-03  0.137774D+00
     10  0.234009D-02 -0.152951D-01  0.699850D-03 -0.136206D-01  0.279797D+00
     11 -0.401014D-03 -0.765597D-04  0.360646D-02  0.701410D-04 -0.800873D-02
     12 -0.130168D-01  0.136154D-01 -0.383900D-03  0.997085D-02  0.138169D+00
     13 -0.126641D+00  0.107108D-02 -0.344434D-03 -0.215209D-03  0.150909D-02
     14  0.143288D-01 -0.161912D-03 -0.822039D-02 -0.158182D-03  0.119789D-03
     15 -0.130574D+00  0.211052D-03 -0.421419D-03  0.117542D-02  0.894048D-03
     16  0.127220D+00  0.150362D-02 -0.732371D-04 -0.869656D-03  0.107729D-02
     17  0.101493D-01  0.226984D-03  0.120248D-01  0.126160D-03 -0.143907D-03
     18 -0.130632D+00 -0.879986D-03  0.471104D-03 -0.484957D-02 -0.224357D-03
     19  0.268418D-03 -0.338476D-04 -0.368987D-04  0.344751D-04 -0.229052D-04
     20  0.165543D-01 -0.293245D-03  0.208990D-03  0.111636D-03  0.301548D-03
     21  0.500664D-02 -0.955008D-04  0.190075D-03  0.272703D-04  0.102000D-03
               11            12            13            14            15 
     11  0.239503D-01
     12 -0.503689D-02  0.137759D+00
     13  0.417284D-03  0.871735D-03  0.277950D+00
     14  0.120218D-01  0.945019D-04 -0.157462D-01  0.280936D-01
     15  0.437648D-03 -0.485104D-02  0.137473D+00 -0.993276D-02  0.137546D+00
     16  0.397115D-04  0.210995D-03 -0.154089D-01 -0.876888D-03  0.134958D-01
     17 -0.822718D-02 -0.164305D-03  0.146898D-02  0.242640D-02 -0.145615D-02
     18 -0.415977D-03  0.117547D-02 -0.135357D-01 -0.100884D-02  0.965081D-02
     19  0.447588D-04 -0.305575D-04  0.252821D-04  0.180701D-02  0.396717D-03
     20  0.201206D-03  0.112284D-03 -0.392983D-03 -0.480655D-02 -0.344769D-03
     21  0.188666D-03  0.274150D-04 -0.123105D-03 -0.408786D-03  0.519292D-04
               16            17            18            19            20 
     16  0.278928D+00
     17  0.744776D-02  0.271688D-01
     18 -0.137910D+00 -0.538488D-02  0.137606D+00
     19 -0.247443D-04 -0.196243D-02 -0.407999D-03  0.982187D-03
     20  0.237629D-03 -0.476305D-02 -0.335203D-03 -0.369727D-04 -0.139233D-02
     21  0.110332D-03 -0.413279D-03  0.520875D-04 -0.224584D-04 -0.136273D-02
               21 
     21  0.724698D-03
--
 Force constants in Cartesian coordinates: 
                1             2             3             4             5 
      1  0.648467D+00
      2 -0.884775D-02  0.116427D+00
      3 -0.299132D-03 -0.132273D-01  0.851851D+00
      4 -0.114255D+00  0.107944D-02  0.426679D-03  0.646399D+00
      5  0.107770D-02 -0.496524D-01  0.263291D-01 -0.912772D-02  0.949387D-01
      6  0.166488D-03  0.982594D-02 -0.558190D+00 -0.960014D-03 -0.476308D-01
      7 -0.271689D+00  0.483160D-03  0.127839D+00  0.434598D-02  0.290749D-03
      8  0.177089D-03 -0.375011D-01  0.857023D-03  0.275467D-04  0.619952D-02
      9  0.123175D+00  0.522728D-04 -0.131065D+00  0.298145D-01  0.218272D-03
     10 -0.271346D+00  0.729204D-02 -0.127663D+00  0.433767D-02 -0.231322D-03
     11  0.759655D-02 -0.378179D-01  0.513203D-02  0.353647D-04  0.620175D-02
     12 -0.123027D+00  0.417995D-02 -0.131051D+00 -0.297907D-01  0.120982D-02
     13  0.427342D-02 -0.110103D-03  0.221101D-02 -0.269427D+00  0.141580D-01
     14  0.214084D-03  0.552117D-02 -0.268601D-02  0.140846D-01 -0.351784D-01
     15 -0.298354D-01  0.175959D-02 -0.130009D-01 -0.122680D+00  0.951479D-02
     16  0.427358D-02  0.148346D-03 -0.229113D-02 -0.270317D+00 -0.637643D-02
     17 -0.171161D-03  0.552442D-02 -0.262744D-02 -0.630941D-02 -0.343372D-01
     18  0.298753D-01  0.766214D-03 -0.130051D-01  0.123109D+00  0.545524D-02
     19  0.276905D-03 -0.451343D-04 -0.223302D-03 -0.108286D-02  0.209030D-03
     20 -0.465133D-04 -0.250142D-02 -0.137774D-01  0.210191D-03  0.118279D-01
     21 -0.551183D-04 -0.335664D-02 -0.553847D-02  0.799982D-04  0.490354D-02
                6             7             8             9            10 
      6  0.840771D+00
      7 -0.238088D-02  0.280103D+00
      8 -0.278131D-03 -0.495453D-03  0.236974D-01
      9 -0.130275D-01 -0.138321D+00 -0.434061D-03  0.137776D+00
     10  0.237164D-02 -0.153079D-01  0.698884D-03 -0.136209D-01  0.279748D+00
     11 -0.350561D-03 -0.756358D-04  0.358709D-02  0.684316D-04 -0.801156D-02
     12 -0.130244D-01  0.136156D-01 -0.385824D-03  0.996635D-02  0.138153D+00
     13 -0.126725D+00  0.107552D-02 -0.327934D-03 -0.215182D-03  0.151033D-02
     14  0.136539D-01 -0.161450D-03 -0.825945D-02 -0.164849D-03  0.119609D-03
     15 -0.130626D+00  0.210801D-03 -0.407455D-03  0.117452D-02  0.890585D-03
     16  0.127279D+00  0.150563D-02 -0.490308D-04 -0.866521D-03  0.108116D-02
     17  0.946577D-02  0.228648D-03  0.120717D-01  0.149382D-03 -0.145764D-03
     18 -0.130681D+00 -0.876672D-03  0.466631D-03 -0.485015D-02 -0.223651D-03
     19  0.248764D-03 -0.326804D-04 -0.311019D-04  0.339554D-04 -0.226649D-04
     20  0.153139D-01 -0.270019D-03  0.204746D-03  0.110551D-03  0.278113D-03
     21  0.477842D-02 -0.866153D-04  0.181817D-03  0.259368D-04  0.928184D-04
               11            12            13            14            15 
     11  0.240277D-01
     12 -0.506184D-02  0.137760D+00
     13  0.394807D-03  0.869394D-03  0.277969D+00
     14  0.120694D-01  0.117691D-03 -0.151389D-01  0.279010D-01
     15  0.433262D-03 -0.485159D-02  0.137521D+00 -0.957301D-02  0.137610D+00
     16  0.216822D-04  0.210727D-03 -0.154304D-01 -0.816240D-03  0.135099D-01
     17 -0.826574D-02 -0.170971D-03  0.141024D-02  0.247037D-02 -0.139795D-02
     18 -0.401949D-03  0.117460D-02 -0.135478D-01 -0.949823D-03  0.965295D-02
     19  0.387881D-04 -0.300938D-04  0.289042D-04  0.169827D-02  0.382316D-03
     20  0.197727D-03  0.111168D-03 -0.386153D-03 -0.452409D-02 -0.329227D-03
     21  0.180623D-03  0.260385D-04 -0.113571D-03 -0.397910D-03  0.409891D-04
               16            17            18            19            20 
     16  0.278904D+00
     17  0.683195D-02  0.270235D-01
     18 -0.137943D+00 -0.501505D-02  0.137668D+00
     19 -0.176670D-04 -0.184451D-02 -0.393133D-03  0.850063D-03
     20  0.239727D-03 -0.448714D-02 -0.321262D-03 -0.253459D-04 -0.717754D-03
     21  0.100996D-03 -0.403740D-03  0.407247D-04 -0.185076D-04 -0.110769D-02
               21 
     21  0.626367D-03
