 Force constants in Cartesian coordinates: 
      3 -0.273576E-03 -0.116257E-01  0.841349E+00
      4 -0.114165E+00  0.109478E-02  0.499123E-03  0.646963E+00
      5  0.109388E-02 -0.485367E-01  0.307981E-01 -0.926896E-02  0.861161E-01
      6  0.155538E-03  0.904933E-02 -0.546029E+00 -0.112851E-02 -0.576170E-01
      7 -0.271982E+00  0.521477E-03  0.127823E+00  0.439809E-02  0.390777E-03
      8  0.102643E-03 -0.371512E-01  0.972418E-03  0.304384E-03  0.614201E-02
      9  0.123298E+00 -0.709525E-04 -0.131121E+00  0.297675E-01  0.308714E-03
     10 -0.271633E+00  0.727667E-02 -0.127644E+00  0.437772E-02 -0.334447E-03
     11  0.769440E-02 -0.374691E-01  0.524719E-02 -0.244476E-03  0.615462E-02
     12 -0.123155E+00  0.405699E-02 -0.131107E+00 -0.297406E-01  0.129705E-02
     13  0.429512E-02 -0.119952E-03  0.202690E-02 -0.269401E+00  0.165296E-01
     14  0.919053E-05  0.518735E-02 -0.369086E-02  0.166787E-01 -0.342223E-01
     15 -0.298007E-01  0.200915E-02 -0.129889E-01 -0.122508E+00  0.111423E-01
     16  0.430200E-02  0.146524E-03 -0.214011E-02 -0.270460E+00 -0.871966E-02
     17  0.216822E-04  0.518401E-02 -0.363631E-02 -0.887496E-02 -0.332086E-01
     18  0.298486E-01  0.101786E-02 -0.129932E-01  0.122998E+00  0.711450E-02
     19  0.340538E-03 -0.601992E-04 -0.291722E-03 -0.171373E-02  0.308814E-03
